feature	ref_CI	permuted_CI	algo	model
44721	CBL	0.647327296676545	0.647428954718862	Cox	all_gen
44722	CBL	0.647327296676545	0.64900052513128	Cox	all_gen
44723	CBL	0.647327296676545	0.646301425455502	Cox	all_gen
44724	CBL	0.647327296676545	0.650375268270275	Cox	all_gen
44725	CDKN2A	0.647327296676545	0.647243876126345	Cox	all_gen
44726	CDKN2A	0.647327296676545	0.646963529987402	Cox	all_gen
44727	CDKN2A	0.647327296676545	0.647327296676545	Cox	all_gen
44728	CDKN2A	0.647327296676545	0.647349909200464	Cox	all_gen
44729	CEBPA_bi	0.647327296676545	0.647008705877581	Cox	all_gen
44730	CEBPA_bi	0.647327296676545	0.647710923060608	Cox	all_gen
44731	CEBPA_bi	0.647327296676545	0.646579706972696	Cox	all_gen
44732	CEBPA_bi	0.647327296676545	0.647826099459616	Cox	all_gen
44733	CEBPA_mono	0.647327296676545	0.645988094526232	Cox	all_gen
44734	CEBPA_mono	0.647327296676545	0.650386771162878	Cox	all_gen
44735	CEBPA_mono	0.647327296676545	0.648648408807722	Cox	all_gen
44736	CEBPA_mono	0.647327296676545	0.647866802002672	Cox	all_gen
44737	CNTN5	0.647327296676545	0.647327296676545	Cox	all_gen
44738	CNTN5	0.647327296676545	0.647327296676545	Cox	all_gen
44739	CNTN5	0.647327296676545	0.647327296676545	Cox	all_gen
44740	CNTN5	0.647327296676545	0.647327296676545	Cox	all_gen
44741	CREBBP	0.647327296676545	0.647393069626555	Cox	all_gen
44742	CREBBP	0.647327296676545	0.647569299840146	Cox	all_gen
44743	CREBBP	0.647327296676545	0.647302472057894	Cox	all_gen
44744	CREBBP	0.647327296676545	0.647393118784215	Cox	all_gen
44745	CSF1R	0.647327296676545	0.647327296676545	Cox	all_gen
44746	CSF1R	0.647327296676545	0.647327296676545	Cox	all_gen
44747	CSF1R	0.647327296676545	0.647327296676545	Cox	all_gen
44748	CSF1R	0.647327296676545	0.647327296676545	Cox	all_gen
44749	CSF3R	0.647327296676545	0.647123882276589	Cox	all_gen
44750	CSF3R	0.647327296676545	0.647090307594334	Cox	all_gen
44751	CSF3R	0.647327296676545	0.646647052967848	Cox	all_gen
44752	CSF3R	0.647327296676545	0.647268061695407	Cox	all_gen
44753	CTCF	0.647327296676545	0.647894477765643	Cox	all_gen
44754	CTCF	0.647327296676545	0.645932349739004	Cox	all_gen
44755	CTCF	0.647327296676545	0.646456075456048	Cox	all_gen
44756	CTCF	0.647327296676545	0.646280680922688	Cox	all_gen
44757	CUL2	0.647327296676545	0.647327296676545	Cox	all_gen
44758	CUL2	0.647327296676545	0.647327296676545	Cox	all_gen
44759	CUL2	0.647327296676545	0.647327296676545	Cox	all_gen
44760	CUL2	0.647327296676545	0.647327296676545	Cox	all_gen
44761	CUX1	0.647327296676545	0.646574102999377	Cox	all_gen
44762	CUX1	0.647327296676545	0.648075918691268	Cox	all_gen
44763	CUX1	0.647327296676545	0.647524910472538	Cox	all_gen
44764	CUX1	0.647327296676545	0.64693511685952	Cox	all_gen
44765	DNMT3A	0.647327296676545	0.647316039572246	Cox	all_gen
44766	DNMT3A	0.647327296676545	0.637593637439997	Cox	all_gen
44767	DNMT3A	0.647327296676545	0.641535590251125	Cox	all_gen
44768	DNMT3A	0.647327296676545	0.634157861061044	Cox	all_gen
44769	EED	0.647327296676545	0.647327296676545	Cox	all_gen
44770	EED	0.647327296676545	0.647327296676545	Cox	all_gen
44771	EED	0.647327296676545	0.647327296676545	Cox	all_gen
44772	EED	0.647327296676545	0.647327296676545	Cox	all_gen
44773	ETV6	0.647327296676545	0.646161326122521	Cox	all_gen
44774	ETV6	0.647327296676545	0.647153475188327	Cox	all_gen
44775	ETV6	0.647327296676545	0.64723148839585	Cox	all_gen
44776	ETV6	0.647327296676545	0.646173369749391	Cox	all_gen
44777	EZH2	0.647327296676545	0.640984926136021	Cox	all_gen
44778	EZH2	0.647327296676545	0.635809116041448	Cox	all_gen
44779	EZH2	0.647327296676545	0.641792144082292	Cox	all_gen
44780	EZH2	0.647327296676545	0.6400101788821	Cox	all_gen
44781	FBXW7	0.647327296676545	0.647364066606745	Cox	all_gen
44782	FBXW7	0.647327296676545	0.647496792290621	Cox	all_gen
44783	FBXW7	0.647327296676545	0.646724918702389	Cox	all_gen
44784	FBXW7	0.647327296676545	0.647118474933913	Cox	all_gen
44785	ITD	0.647327296676545	0.637309997737787	Cox	all_gen
44786	ITD	0.647327296676545	0.630943982362468	Cox	all_gen
44787	ITD	0.647327296676545	0.632302356000452	Cox	all_gen
44788	ITD	0.647327296676545	0.634750210872418	Cox	all_gen
44789	FLT3_TKD	0.647327296676545	0.64833070284665	Cox	all_gen
44790	FLT3_TKD	0.647327296676545	0.650415675867366	Cox	all_gen
44791	FLT3_TKD	0.647327296676545	0.647295393354754	Cox	all_gen
44792	FLT3_TKD	0.647327296676545	0.650791830287004	Cox	all_gen
44793	FLT3_other	0.647327296676545	0.655345255239517	Cox	all_gen
44794	FLT3_other	0.647327296676545	0.654668894986015	Cox	all_gen
44795	FLT3_other	0.647327296676545	0.652251861967305	Cox	all_gen
44796	FLT3_other	0.647327296676545	0.649148342216989	Cox	all_gen
44797	GATA1	0.647327296676545	0.645392057890306	Cox	all_gen
44798	GATA1	0.647327296676545	0.648605297539292	Cox	all_gen
44799	GATA1	0.647327296676545	0.649490528693087	Cox	all_gen
44800	GATA1	0.647327296676545	0.642279198184458	Cox	all_gen
44801	GATA2	0.647327296676545	0.647211579543269	Cox	all_gen
44802	GATA2	0.647327296676545	0.647225442003585	Cox	all_gen
44803	GATA2	0.647327296676545	0.647256263856841	Cox	all_gen
44804	GATA2	0.647327296676545	0.647421433596776	Cox	all_gen
44805	GNAS	0.647327296676545	0.647327296676545	Cox	all_gen
44806	GNAS	0.647327296676545	0.647327296676545	Cox	all_gen
44807	GNAS	0.647327296676545	0.647327296676545	Cox	all_gen
44808	GNAS	0.647327296676545	0.647327296676545	Cox	all_gen
44809	GNB1	0.647327296676545	0.647327296676545	Cox	all_gen
44810	GNB1	0.647327296676545	0.647327296676545	Cox	all_gen
44811	GNB1	0.647327296676545	0.647327296676545	Cox	all_gen
44812	GNB1	0.647327296676545	0.647327296676545	Cox	all_gen
44813	IDH1	0.647327296676545	0.646349157544036	Cox	all_gen
44814	IDH1	0.647327296676545	0.64822811080878	Cox	all_gen
44815	IDH1	0.647327296676545	0.648926444536612	Cox	all_gen
44816	IDH1	0.647327296676545	0.648634890451031	Cox	all_gen
44817	IDH2_p.R140	0.647327296676545	0.644369676863172	Cox	all_gen
44818	IDH2_p.R140	0.647327296676545	0.646666224455519	Cox	all_gen
44819	IDH2_p.R140	0.647327296676545	0.644622298081483	Cox	all_gen
44820	IDH2_p.R140	0.647327296676545	0.647634974474835	Cox	all_gen
44821	IDH2_p.R172	0.647327296676545	0.64479326842538	Cox	all_gen
44822	IDH2_p.R172	0.647327296676545	0.645360990248746	Cox	all_gen
44823	IDH2_p.R172	0.647327296676545	0.645643941743707	Cox	all_gen
44824	IDH2_p.R172	0.647327296676545	0.646004464027243	Cox	all_gen
44825	JAK2	0.647327296676545	0.648287493262899	Cox	all_gen
44826	JAK2	0.647327296676545	0.645792594509648	Cox	all_gen
44827	JAK2	0.647327296676545	0.648527382647091	Cox	all_gen
44828	JAK2	0.647327296676545	0.646357612661676	Cox	all_gen
44829	JAK3	0.647327296676545	0.64735310444841	Cox	all_gen
44830	JAK3	0.647327296676545	0.647314712315407	Cox	all_gen
44831	JAK3	0.647327296676545	0.647314712315407	Cox	all_gen
44832	JAK3	0.647327296676545	0.647289543593131	Cox	all_gen
44833	KANSL1	0.647327296676545	0.647760768928553	Cox	all_gen
44834	KANSL1	0.647327296676545	0.647526286887038	Cox	all_gen
44835	KANSL1	0.647327296676545	0.647399755068409	Cox	all_gen
44836	KANSL1	0.647327296676545	0.647350351619411	Cox	all_gen
44837	KDM6A	0.647327296676545	0.648439537907429	Cox	all_gen
44838	KDM6A	0.647327296676545	0.650123335259213	Cox	all_gen
44839	KDM6A	0.647327296676545	0.65018394665485	Cox	all_gen
44840	KDM6A	0.647327296676545	0.649367782014332	Cox	all_gen
44841	KIT	0.647327296676545	0.646807847675981	Cox	all_gen
44842	KIT	0.647327296676545	0.645587508749229	Cox	all_gen
44843	KIT	0.647327296676545	0.649803613834053	Cox	all_gen
44844	KIT	0.647327296676545	0.640267076816892	Cox	all_gen
44845	KMT2C	0.647327296676545	0.647327296676545	Cox	all_gen
44846	KMT2C	0.647327296676545	0.647327296676545	Cox	all_gen
44847	KMT2C	0.647327296676545	0.647327296676545	Cox	all_gen
44848	KMT2C	0.647327296676545	0.647327296676545	Cox	all_gen
44849	KMT2D	0.647327296676545	0.648622306089893	Cox	all_gen
44850	KMT2D	0.647327296676545	0.648403996918746	Cox	all_gen
44851	KMT2D	0.647327296676545	0.648356313987872	Cox	all_gen
44852	KMT2D	0.647327296676545	0.648483681486733	Cox	all_gen
44853	KMT2E	0.647327296676545	0.648068594199825	Cox	all_gen
44854	KMT2E	0.647327296676545	0.647671695247374	Cox	all_gen
44855	KMT2E	0.647327296676545	0.648137709870762	Cox	all_gen
44856	KMT2E	0.647327296676545	0.64784541842027	Cox	all_gen
44857	KRAS	0.647327296676545	0.65118907334308	Cox	all_gen
44858	KRAS	0.647327296676545	0.653495206679263	Cox	all_gen
44859	KRAS	0.647327296676545	0.651220829191889	Cox	all_gen
44860	KRAS	0.647327296676545	0.651711324330303	Cox	all_gen
44861	LUC7L2	0.647327296676545	0.647792918038647	Cox	all_gen
44862	LUC7L2	0.647327296676545	0.647428905561201	Cox	all_gen
44863	LUC7L2	0.647327296676545	0.646920172930669	Cox	all_gen
44864	LUC7L2	0.647327296676545	0.647352465398821	Cox	all_gen
44865	MED12	0.647327296676545	0.648653127943148	Cox	all_gen
44866	MED12	0.647327296676545	0.647756049793126	Cox	all_gen
44867	MED12	0.647327296676545	0.648431770997039	Cox	all_gen
44868	MED12	0.647327296676545	0.64850324623569	Cox	all_gen
44869	MLL	0.647327296676545	0.645394417458019	Cox	all_gen
44870	MLL	0.647327296676545	0.645243208493721	Cox	all_gen
44871	MLL	0.647327296676545	0.645411376850959	Cox	all_gen
44872	MLL	0.647327296676545	0.648730600416404	Cox	all_gen
44873	MPL	0.647327296676545	0.646623752236678	Cox	all_gen
44874	MPL	0.647327296676545	0.649518106140737	Cox	all_gen
44875	MPL	0.647327296676545	0.645267492378105	Cox	all_gen
44876	MPL	0.647327296676545	0.644570043488164	Cox	all_gen
44877	MYC	0.647327296676545	0.644233215197083	Cox	all_gen
44878	MYC	0.647327296676545	0.64520137532447	Cox	all_gen
44879	MYC	0.647327296676545	0.647010426395705	Cox	all_gen
44880	MYC	0.647327296676545	0.646690754128206	Cox	all_gen
44881	NF1	0.647327296676545	0.647173924775176	Cox	all_gen
44882	NF1	0.647327296676545	0.647287429813721	Cox	all_gen
44883	NF1	0.647327296676545	0.647249676730307	Cox	all_gen
44884	NF1	0.647327296676545	0.647277844069886	Cox	all_gen
44885	NFE2	0.647327296676545	0.646333279619632	Cox	all_gen
44886	NFE2	0.647327296676545	0.647255428176609	Cox	all_gen
44887	NFE2	0.647327296676545	0.647057765222954	Cox	all_gen
44888	NFE2	0.647327296676545	0.64837243770058	Cox	all_gen
44889	NOTCH1	0.647327296676545	0.651851276190302	Cox	all_gen
44890	NOTCH1	0.647327296676545	0.645968923038561	Cox	all_gen
44891	NOTCH1	0.647327296676545	0.647975538748129	Cox	all_gen
44892	NOTCH1	0.647327296676545	0.648985581202428	Cox	all_gen
44893	NPM1	0.647327296676545	0.641953184578729	Cox	all_gen
44894	NPM1	0.647327296676545	0.646417781638367	Cox	all_gen
44895	NPM1	0.647327296676545	0.638763884710501	Cox	all_gen
44896	NPM1	0.647327296676545	0.648983123319394	Cox	all_gen
44897	NRAS_other	0.647327296676545	0.647372620039706	Cox	all_gen
44898	NRAS_other	0.647327296676545	0.647326608469295	Cox	all_gen
44899	NRAS_other	0.647327296676545	0.64709212642778	Cox	all_gen
44900	NRAS_other	0.647327296676545	0.647509180021116	Cox	all_gen
44901	NRAS_p.G12_13	0.647327296676545	0.64732695257292	Cox	all_gen
44902	NRAS_p.G12_13	0.647327296676545	0.645998221004335	Cox	all_gen
44903	NRAS_p.G12_13	0.647327296676545	0.646241453109454	Cox	all_gen
44904	NRAS_p.G12_13	0.647327296676545	0.645968333146633	Cox	all_gen
44905	NRAS_p.Q61_62	0.647327296676545	0.646262738376535	Cox	all_gen
44906	NRAS_p.Q61_62	0.647327296676545	0.64465528287181	Cox	all_gen
44907	NRAS_p.Q61_62	0.647327296676545	0.645079316852964	Cox	all_gen
44908	NRAS_p.Q61_62	0.647327296676545	0.647029696198697	Cox	all_gen
44909	PDS5B	0.647327296676545	0.647317858405691	Cox	all_gen
44910	PDS5B	0.647327296676545	0.647696126604739	Cox	all_gen
44911	PDS5B	0.647327296676545	0.647619588127037	Cox	all_gen
44912	PDS5B	0.647327296676545	0.647885531071397	Cox	all_gen
44913	PHF6	0.647327296676545	0.649162892884555	Cox	all_gen
44914	PHF6	0.647327296676545	0.648175708742479	Cox	all_gen
44915	PHF6	0.647327296676545	0.648690979341884	Cox	all_gen
44916	PHF6	0.647327296676545	0.64942495237372	Cox	all_gen
44917	PPFIA2	0.647327296676545	0.647327296676545	Cox	all_gen
44918	PPFIA2	0.647327296676545	0.647327296676545	Cox	all_gen
44919	PPFIA2	0.647327296676545	0.647327296676545	Cox	all_gen
44920	PPFIA2	0.647327296676545	0.647327296676545	Cox	all_gen
44921	PRPF8	0.647327296676545	0.64509666950719	Cox	all_gen
44922	PRPF8	0.647327296676545	0.645605402137722	Cox	all_gen
44923	PRPF8	0.647327296676545	0.64516249161486	Cox	all_gen
44924	PRPF8	0.647327296676545	0.645836393985327	Cox	all_gen
44925	PTEN	0.647327296676545	0.647327296676545	Cox	all_gen
44926	PTEN	0.647327296676545	0.647327296676545	Cox	all_gen
44927	PTEN	0.647327296676545	0.647327296676545	Cox	all_gen
44928	PTEN	0.647327296676545	0.647327296676545	Cox	all_gen
44929	PTPN11	0.647327296676545	0.648057287937865	Cox	all_gen
44930	PTPN11	0.647327296676545	0.647465822964383	Cox	all_gen
44931	PTPN11	0.647327296676545	0.647623717370535	Cox	all_gen
44932	PTPN11	0.647327296676545	0.647734961156688	Cox	all_gen
44933	PTPRF	0.647327296676545	0.647327296676545	Cox	all_gen
44934	PTPRF	0.647327296676545	0.647327296676545	Cox	all_gen
44935	PTPRF	0.647327296676545	0.647327296676545	Cox	all_gen
44936	PTPRF	0.647327296676545	0.647327296676545	Cox	all_gen
44937	PTPRT	0.647327296676545	0.647327296676545	Cox	all_gen
44938	PTPRT	0.647327296676545	0.647327296676545	Cox	all_gen
44939	PTPRT	0.647327296676545	0.647327296676545	Cox	all_gen
44940	PTPRT	0.647327296676545	0.647327296676545	Cox	all_gen
44941	RAD21	0.647327296676545	0.645592719461262	Cox	all_gen
44942	RAD21	0.647327296676545	0.648554026099187	Cox	all_gen
44943	RAD21	0.647327296676545	0.647003396850226	Cox	all_gen
44944	RAD21	0.647327296676545	0.645725051883853	Cox	all_gen
44945	RIT1	0.647327296676545	0.647148411949276	Cox	all_gen
44946	RIT1	0.647327296676545	0.652128377923639	Cox	all_gen
44947	RIT1	0.647327296676545	0.649017631997202	Cox	all_gen
44948	RIT1	0.647327296676545	0.651023657814842	Cox	all_gen
44949	RUNX1	0.647327296676545	0.644482297063824	Cox	all_gen
44950	RUNX1	0.647327296676545	0.647487747281053	Cox	all_gen
44951	RUNX1	0.647327296676545	0.647259262474143	Cox	all_gen
44952	RUNX1	0.647327296676545	0.64525653021977	Cox	all_gen
44953	S100B	0.647327296676545	0.647327296676545	Cox	all_gen
44954	S100B	0.647327296676545	0.647327296676545	Cox	all_gen
44955	S100B	0.647327296676545	0.647327296676545	Cox	all_gen
44956	S100B	0.647327296676545	0.647327296676545	Cox	all_gen
44957	SETBP1	0.647327296676545	0.647425611997935	Cox	all_gen
44958	SETBP1	0.647327296676545	0.647452747026638	Cox	all_gen
44959	SETBP1	0.647327296676545	0.64726752096114	Cox	all_gen
44960	SETBP1	0.647327296676545	0.647463020977724	Cox	all_gen
44961	SF1	0.647327296676545	0.64938110374038	Cox	all_gen
44962	SF1	0.647327296676545	0.646397676155142	Cox	all_gen
44963	SF1	0.647327296676545	0.650500472832065	Cox	all_gen
44964	SF1	0.647327296676545	0.64737291498567	Cox	all_gen
44965	SF3B1	0.647327296676545	0.643702459934559	Cox	all_gen
44966	SF3B1	0.647327296676545	0.649638837355404	Cox	all_gen
44967	SF3B1	0.647327296676545	0.643483167610199	Cox	all_gen
44968	SF3B1	0.647327296676545	0.644451032791622	Cox	all_gen
44969	SMC1A	0.647327296676545	0.647828360712008	Cox	all_gen
44970	SMC1A	0.647327296676545	0.647093896103565	Cox	all_gen
44971	SMC1A	0.647327296676545	0.646729097103548	Cox	all_gen
44972	SMC1A	0.647327296676545	0.648633710667174	Cox	all_gen
44973	SMC3	0.647327296676545	0.646057455985473	Cox	all_gen
44974	SMC3	0.647327296676545	0.648195273491436	Cox	all_gen
44975	SMC3	0.647327296676545	0.648925510541059	Cox	all_gen
44976	SMC3	0.647327296676545	0.647061501205167	Cox	all_gen
44977	SMG1	0.647327296676545	0.647327296676545	Cox	all_gen
44978	SMG1	0.647327296676545	0.647327296676545	Cox	all_gen
44979	SMG1	0.647327296676545	0.647327296676545	Cox	all_gen
44980	SMG1	0.647327296676545	0.647327296676545	Cox	all_gen
44981	SPP1	0.647327296676545	0.647327296676545	Cox	all_gen
44982	SPP1	0.647327296676545	0.647327296676545	Cox	all_gen
44983	SPP1	0.647327296676545	0.647327296676545	Cox	all_gen
44984	SPP1	0.647327296676545	0.647327296676545	Cox	all_gen
44985	SRSF2	0.647327296676545	0.616115574013834	Cox	all_gen
44986	SRSF2	0.647327296676545	0.63487979046601	Cox	all_gen
44987	SRSF2	0.647327296676545	0.642305153429305	Cox	all_gen
44988	SRSF2	0.647327296676545	0.625467032438479	Cox	all_gen
44989	STAG2	0.647327296676545	0.647398624442213	Cox	all_gen
44990	STAG2	0.647327296676545	0.645946802091248	Cox	all_gen
44991	STAG2	0.647327296676545	0.64665501650888	Cox	all_gen
44992	STAG2	0.647327296676545	0.646494860850336	Cox	all_gen
44993	STAT5B	0.647327296676545	0.651255337869697	Cox	all_gen
44994	STAT5B	0.647327296676545	0.649308989452141	Cox	all_gen
44995	STAT5B	0.647327296676545	0.648259473396303	Cox	all_gen
44996	STAT5B	0.647327296676545	0.647106480464703	Cox	all_gen
44997	SUZ12	0.647327296676545	0.64680209622968	Cox	all_gen
44998	SUZ12	0.647327296676545	0.645921190950026	Cox	all_gen
44999	SUZ12	0.647327296676545	0.64728384130449	Cox	all_gen
45000	SUZ12	0.647327296676545	0.646812173550122	Cox	all_gen
45001	TET2	0.647327296676545	0.628304510929113	Cox	all_gen
45002	TET2	0.647327296676545	0.627143947717766	Cox	all_gen
45003	TET2	0.647327296676545	0.630313633679377	Cox	all_gen
45004	TET2	0.647327296676545	0.618440927995348	Cox	all_gen
45005	TP53	0.647327296676545	0.546166287466657	Cox	all_gen
45006	TP53	0.647327296676545	0.558220237445668	Cox	all_gen
45007	TP53	0.647327296676545	0.553824461111004	Cox	all_gen
45008	TP53	0.647327296676545	0.570653242146298	Cox	all_gen
45009	U2AF1_p.S34	0.647327296676545	0.648817412845191	Cox	all_gen
45010	U2AF1_p.S34	0.647327296676545	0.644592852642727	Cox	all_gen
45011	U2AF1_p.S34	0.647327296676545	0.639838520330953	Cox	all_gen
45012	U2AF1_p.S34	0.647327296676545	0.638398299187912	Cox	all_gen
45013	U2AF1_p.Q157	0.647327296676545	0.648062891911184	Cox	all_gen
45014	U2AF1_p.Q157	0.647327296676545	0.647910404847708	Cox	all_gen
45015	U2AF1_p.Q157	0.647327296676545	0.649169824114713	Cox	all_gen
45016	U2AF1_p.Q157	0.647327296676545	0.647325035424153	Cox	all_gen
45017	WT1	0.647327296676545	0.643427029561685	Cox	all_gen
45018	WT1	0.647327296676545	0.636926764615009	Cox	all_gen
45019	WT1	0.647327296676545	0.644029210905199	Cox	all_gen
45020	WT1	0.647327296676545	0.639753084316666	Cox	all_gen
45021	ZRSR2	0.647327296676545	0.647312008644069	Cox	all_gen
45022	ZRSR2	0.647327296676545	0.646620556988733	Cox	all_gen
45023	ZRSR2	0.647327296676545	0.647483126460948	Cox	all_gen
45024	ZRSR2	0.647327296676545	0.646258461660054	Cox	all_gen
45025	ASXL1	0.602153915725302	0.597013944692764	Cox	all_gen
45026	ASXL1	0.602153915725302	0.600241308866058	Cox	all_gen
45027	ASXL1	0.602153915725302	0.59710321551741	Cox	all_gen
45028	ASXL1	0.602153915725302	0.597380256602697	Cox	all_gen
45029	ASXL2	0.602153915725302	0.602431322300148	Cox	all_gen
45030	ASXL2	0.602153915725302	0.603119813255833	Cox	all_gen
45031	ASXL2	0.602153915725302	0.6028326298353	Cox	all_gen
45032	ASXL2	0.602153915725302	0.603213287210401	Cox	all_gen
45033	ASXL3	0.602153915725302	0.599634367768096	Cox	all_gen
45034	ASXL3	0.602153915725302	0.599723592906547	Cox	all_gen
45035	ASXL3	0.602153915725302	0.599180566795115	Cox	all_gen
45036	ASXL3	0.602153915725302	0.597852514798379	Cox	all_gen
45037	ATRX	0.602153915725302	0.602153915725302	Cox	all_gen
45038	ATRX	0.602153915725302	0.602153915725302	Cox	all_gen
45039	ATRX	0.602153915725302	0.602153915725302	Cox	all_gen
45040	ATRX	0.602153915725302	0.602153915725302	Cox	all_gen
45041	BAGE3	0.602153915725302	0.601317401498454	Cox	all_gen
45042	BAGE3	0.602153915725302	0.602741759993836	Cox	all_gen
45043	BAGE3	0.602153915725302	0.601548162468405	Cox	all_gen
45044	BAGE3	0.602153915725302	0.601887930699157	Cox	all_gen
45045	BCOR	0.602153915725302	0.601850833508977	Cox	all_gen
45046	BCOR	0.602153915725302	0.602405692344863	Cox	all_gen
45047	BCOR	0.602153915725302	0.602103752283408	Cox	all_gen
45048	BCOR	0.602153915725302	0.602168809424808	Cox	all_gen
45049	BRAF	0.602153915725302	0.601164489804448	Cox	all_gen
45050	BRAF	0.602153915725302	0.602026999476139	Cox	all_gen
45051	BRAF	0.602153915725302	0.601363361810426	Cox	all_gen
45052	BRAF	0.602153915725302	0.601659636783725	Cox	all_gen
45053	CBFB	0.602153915725302	0.600815767079514	Cox	all_gen
45054	CBFB	0.602153915725302	0.599385103889249	Cox	all_gen
45055	CBFB	0.602153915725302	0.602178038036158	Cox	all_gen
45056	CBFB	0.602153915725302	0.60268976910415	Cox	all_gen
45057	CBL	0.602153915725302	0.602058066088605	Cox	all_gen
45058	CBL	0.602153915725302	0.602118234807161	Cox	all_gen
45059	CBL	0.602153915725302	0.601955272150298	Cox	all_gen
45060	CBL	0.602153915725302	0.602122255192303	Cox	all_gen
45061	CDKN2A	0.602153915725302	0.602153915725302	Cox	all_gen
45062	CDKN2A	0.602153915725302	0.602153915725302	Cox	all_gen
45063	CDKN2A	0.602153915725302	0.602153915725302	Cox	all_gen
45064	CDKN2A	0.602153915725302	0.602153915725302	Cox	all_gen
45065	CEBPA_bi	0.602153915725302	0.601475841222032	Cox	all_gen
45066	CEBPA_bi	0.602153915725302	0.597816057214926	Cox	all_gen
45067	CEBPA_bi	0.602153915725302	0.6015877723993	Cox	all_gen
45068	CEBPA_bi	0.602153915725302	0.599984095589315	Cox	all_gen
45069	CEBPA_mono	0.602153915725302	0.601898164406793	Cox	all_gen
45070	CEBPA_mono	0.602153915725302	0.602143864762445	Cox	all_gen
45071	CEBPA_mono	0.602153915725302	0.602091919558954	Cox	all_gen
45072	CEBPA_mono	0.602153915725302	0.602328711106619	Cox	all_gen
45073	CNTN5	0.602153915725302	0.602153915725302	Cox	all_gen
45074	CNTN5	0.602153915725302	0.602153915725302	Cox	all_gen
45075	CNTN5	0.602153915725302	0.602153915725302	Cox	all_gen
45076	CNTN5	0.602153915725302	0.602153915725302	Cox	all_gen
45077	CREBBP	0.602153915725302	0.602268725132843	Cox	all_gen
45078	CREBBP	0.602153915725302	0.602030471626944	Cox	all_gen
45079	CREBBP	0.602153915725302	0.60360134574906	Cox	all_gen
45080	CREBBP	0.602153915725302	0.602150443574497	Cox	all_gen
45081	CSF1R	0.602153915725302	0.602153915725302	Cox	all_gen
45082	CSF1R	0.602153915725302	0.602153915725302	Cox	all_gen
45083	CSF1R	0.602153915725302	0.602153915725302	Cox	all_gen
45084	CSF1R	0.602153915725302	0.602153915725302	Cox	all_gen
45085	CSF3R	0.602153915725302	0.60204764963619	Cox	all_gen
45086	CSF3R	0.602153915725302	0.602676017559514	Cox	all_gen
45087	CSF3R	0.602153915725302	0.601455784982513	Cox	all_gen
45088	CSF3R	0.602153915725302	0.601704089451269	Cox	all_gen
45089	CTCF	0.602153915725302	0.601361031814491	Cox	all_gen
45090	CTCF	0.602153915725302	0.60111980870593	Cox	all_gen
45091	CTCF	0.602153915725302	0.600302939542847	Cox	all_gen
45092	CTCF	0.602153915725302	0.601170474695967	Cox	all_gen
45093	CUL2	0.602153915725302	0.602153915725302	Cox	all_gen
45094	CUL2	0.602153915725302	0.602153915725302	Cox	all_gen
45095	CUL2	0.602153915725302	0.602153915725302	Cox	all_gen
45096	CUL2	0.602153915725302	0.602153915725302	Cox	all_gen
45097	CUX1	0.602153915725302	0.600999516955013	Cox	all_gen
45098	CUX1	0.602153915725302	0.598812975671728	Cox	all_gen
45099	CUX1	0.602153915725302	0.6001688505611	Cox	all_gen
45100	CUX1	0.602153915725302	0.59951626895453	Cox	all_gen
45101	DNMT3A	0.602153915725302	0.608092161639638	Cox	all_gen
45102	DNMT3A	0.602153915725302	0.605252673260224	Cox	all_gen
45103	DNMT3A	0.602153915725302	0.604361975206339	Cox	all_gen
45104	DNMT3A	0.602153915725302	0.594433953899834	Cox	all_gen
45105	EED	0.602153915725302	0.602142722607575	Cox	all_gen
45106	EED	0.602153915725302	0.600308376200029	Cox	all_gen
45107	EED	0.602153915725302	0.602110650898823	Cox	all_gen
45108	EED	0.602153915725302	0.600875981484265	Cox	all_gen
45109	ETV6	0.602153915725302	0.601661829721076	Cox	all_gen
45110	ETV6	0.602153915725302	0.60294990629736	Cox	all_gen
45111	ETV6	0.602153915725302	0.601816020628537	Cox	all_gen
45112	ETV6	0.602153915725302	0.600722795673089	Cox	all_gen
45113	EZH2	0.602153915725302	0.605623325358663	Cox	all_gen
45114	EZH2	0.602153915725302	0.613340637384833	Cox	all_gen
45115	EZH2	0.602153915725302	0.601665119127102	Cox	all_gen
45116	EZH2	0.602153915725302	0.606382035995761	Cox	all_gen
45117	FBXW7	0.602153915725302	0.600682134959714	Cox	all_gen
45118	FBXW7	0.602153915725302	0.603043014762369	Cox	all_gen
45119	FBXW7	0.602153915725302	0.600985491293208	Cox	all_gen
45120	FBXW7	0.602153915725302	0.598722654064602	Cox	all_gen
45121	ITD	0.602153915725302	0.604352244046846	Cox	all_gen
45122	ITD	0.602153915725302	0.597962024607322	Cox	all_gen
45123	ITD	0.602153915725302	0.5970022033407	Cox	all_gen
45124	ITD	0.602153915725302	0.597517360873302	Cox	all_gen
45125	FLT3_TKD	0.602153915725302	0.603563883069321	Cox	all_gen
45126	FLT3_TKD	0.602153915725302	0.603416133915327	Cox	all_gen
45127	FLT3_TKD	0.602153915725302	0.601920413583663	Cox	all_gen
45128	FLT3_TKD	0.602153915725302	0.605042882253688	Cox	all_gen
45129	FLT3_other	0.602153915725302	0.603044659465382	Cox	all_gen
45130	FLT3_other	0.602153915725302	0.603892458182346	Cox	all_gen
45131	FLT3_other	0.602153915725302	0.604010739740692	Cox	all_gen
